118	3
154	3
156	3
158	3
180	3
187	3
318	3
331	3
343	3
345	3
351	3
352	3
430	3
10	3
58	3
123	3
147	3
164	3
201	3
208	3
214	3
257	3
283	3
286	3
314	3
379	3
405	3
439	3
463	3
494	3
18	3
32	3
65	3
99	3
108	3
114	3
121	3
138	3
169	3
246	3
278	3
280	3
304	3
313	3
324	3
335	3
343	3
403	3
451	3
479	3
484	3
358	3
9	3
418	3
408	3
27	3
293	3
295	3
171	3
172	3
318	3
416	3
460	3
210	3
97	3
38	3
56	3
62	3
102	3
116	3
123	3
127	3
149	3
176	3
177	3
210	3
259	3
275	3
302	3
314	3
328	3
333	3
341	3
352	3
364	3
386	3
425	3
443	3
486	3
96	3
125	3
136	3
149	3
204	3
216	3
228	3
295	3
297	3
304	3
306	3
356	3
360	3
361	3
387	3
398	3
402	3
405	3
411	3
414	3
442	3
496	3
20	3
27	3
77	3
88	3
130	3
141	3
170	3
231	3
242	3
253	3
272	3
273	3
303	3
356	3
439	3
450	3
494	3
1	3
46	3
87	3
129	3
141	3
166	3
174	3
213	3
218	3
229	3
251	3
256	3
345	3
367	3
402	3
459	3
489	3
34	3
59	3
76	3
114	3
122	3
132	3
170	3
203	3
225	3
264	3
275	3
367	3
433	3
452	3
465	3
494	3
29	3
65	3
72	3
99	3
132	3
152	3
193	3
214	3
246	3
270	3
305	3
322	3
347	3
378	3
418	3
453	3
468	3
496	3
2	3
12	3
18	3
20	3
54	3
86	3
102	3
112	3
114	3
179	3
215	3
245	3
254	3
285	3
304	3
305	3
384	3
401	3
402	3
430	3
432	3
433	3
43	3
75	3
93	3
103	3
109	3
179	3
216	3
253	3
287	3
303	3
397	3
402	3
430	3
477	3
497	3
4	3
25	3
47	3
66	3
67	3
69	3
129	3
138	3
155	3
196	3
220	3
234	3
261	3
273	3
291	3
307	3
325	3
327	3
328	3
359	3
401	3
431	3
451	3
63	3
83	3
216	3
277	3
288	3
355	3
356	3
363	3
366	3
380	3
392	3
424	3
454	3
458	3
471	3
485	3
496	3
32	3
40	3
55	3
75	3
123	3
336	3
362	3
403	3
407	3
441	3
464	3
474	3
476	3
484	3
16	3
26	3
86	3
105	3
124	3
132	3
170	3
176	3
248	3
259	3
283	3
317	3
361	3
368	3
382	3
391	3
423	3
426	3
487	3
496	3
54	3
119	3
123	3
134	3
244	3
290	3
296	3
349	3
390	3
407	3
446	3
462	3
464	3
467	3
479	3
485	3
486	3
79	3
82	3
116	3
119	3
154	3
181	3
183	3
209	3
222	3
224	3
257	3
264	3
270	3
289	3
300	3
311	3
327	3
350	3
372	3
396	3
438	3
456	3
466	3
478	3
481	3
133	3
392	3
266	3
11	3
21	3
160	3
162	3
423	3
42	3
321	3
48	3
179	3
496	3
215	3
353	3
234	3
365	3
110	3
2	3
5	3
20	3
45	3
52	3
71	3
109	3
123	3
161	3
206	3
222	3
229	3
230	3
235	3
308	3
333	3
342	3
380	3
400	3
405	3
488	3
11	3
48	3
77	3
172	3
192	3
198	3
222	3
254	3
299	3
319	3
343	3
360	3
364	3
375	3
426	3
428	3
440	3
444	3
463	3
494	3
19	3
25	3
46	3
48	3
79	3
126	3
253	3
280	3
300	3
319	3
347	3
370	3
383	3
418	3
476	3
61	3
107	3
110	3
131	3
142	3
150	3
151	3
201	3
209	3
226	3
229	3
304	3
334	3
400	3
427	3
434	3
438	3
473	3
480	3
491	3
1	3
47	3
48	3
72	3
106	3
122	3
168	3
172	3
207	3
224	3
229	3
245	3
268	3
334	3
337	3
344	3
355	3
385	3
432	3
439	3
465	3
489	3
13	3
14	3
53	3
88	3
123	3
148	3
154	3
201	3
203	3
226	3
232	3
242	3
267	3
342	3
351	3
368	3
382	3
396	3
438	3
456	3
460	3
476	3
17	3
28	3
42	3
48	3
88	3
98	3
109	3
124	3
131	3
172	3
186	3
217	3
234	3
292	3
369	3
383	3
473	3
495	3
34	3
45	3
53	3
56	3
66	3
108	3
121	3
129	3
154	3
172	3
201	3
213	3
249	3
265	3
268	3
302	3
311	3
353	3
376	3
383	3
384	3
402	3
406	3
428	3
445	3
455	3
478	3
498	3
56	3
74	3
101	3
114	3
167	3
247	3
254	3
270	3
274	3
281	3
293	3
343	3
366	3
436	3
1	3
26	3
128	3
152	3
184	3
186	3
313	3
322	3
360	3
387	3
395	3
405	3
441	3
468	3
487	3
494	3
37	3
113	3
117	3
128	3
139	3
179	3
185	3
213	3
214	3
218	3
231	3
287	3
288	3
311	3
313	3
316	3
321	3
366	3
402	3
461	3
467	3
468	3
488	3
0	3
5	3
33	3
67	3
87	3
93	3
95	3
107	3
127	3
153	3
171	3
211	3
220	3
249	3
266	3
287	3
345	3
352	3
373	3
434	3
443	3
451	3
15	3
20	3
46	3
67	3
76	3
108	3
117	3
125	3
154	3
161	3
194	3
254	3
283	3
303	3
314	3
322	3
335	3
356	3
386	3
446	3
459	3
1	3
34	3
64	3
71	3
79	3
84	3
104	3
121	3
128	3
181	3
221	3
253	3
304	3
311	3
338	3
343	3
370	3
433	3
449	3
461	3
470	3
30	3
34	3
90	3
101	3
103	3
111	3
134	3
154	3
176	3
228	3
258	3
320	3
334	3
355	3
372	3
415	3
428	3
430	3
476	3
479	3
482	3
12	3
17	3
31	3
54	3
130	3
135	3
136	3
157	3
161	3
197	3
267	3
268	3
291	3
311	3
331	3
338	3
387	3
405	3
426	3
487	3
20	3
47	3
55	3
76	3
77	3
85	3
86	3
159	3
176	3
205	3
256	3
260	3
314	3
322	3
333	3
339	3
366	3
367	3
385	3
413	3
470	3
3	3
12	3
38	3
77	3
78	3
84	3
157	3
158	3
181	3
194	3
249	3
253	3
257	3
264	3
288	3
295	3
302	3
303	3
319	3
323	3
325	3
384	3
434	3
437	3
462	3
497	3
273	3
461	3
158	3
419	3
40	3
441	3
59	3
69	3
400	3
354	3
338	3
478	3
230	3
493	3
240	3
8	3
35	3
37	3
42	3
45	3
69	3
100	3
106	3
128	3
138	3
263	3
268	3
307	3
315	3
363	3
372	3
375	3
403	3
444	3
448	3
482	3
3	3
56	3
71	3
135	3
144	3
175	3
176	3
180	3
184	3
185	3
187	3
200	3
201	3
203	3
222	3
304	3
325	3
328	3
340	3
349	3
383	3
430	3
449	3
476	3
483	3
495	3
54	3
67	3
74	3
89	3
103	3
125	3
135	3
138	3
187	3
196	3
214	3
252	3
300	3
303	3
306	3
349	3
360	3
380	3
419	3
429	3
433	3
437	3
462	3
17	3
21	3
72	3
87	3
106	3
221	3
231	3
249	3
271	3
326	3
332	3
335	3
470	3
495	3
13	3
30	3
38	3
50	3
60	3
70	3
102	3
132	3
155	3
216	3
248	3
278	3
330	3
336	3
366	3
397	3
412	3
424	3
431	3
440	3
462	3
476	3
0	3
48	3
73	3
111	3
119	3
163	3
164	3
266	3
269	3
280	3
366	3
375	3
406	3
459	3
496	3
3	3
24	3
35	3
71	3
91	3
94	3
120	3
127	3
165	3
172	3
195	3
204	3
212	3
225	3
227	3
257	3
262	3
315	3
323	3
340	3
341	3
390	3
413	3
423	3
497	3
11	3
31	3
168	3
178	3
205	3
243	3
294	3
313	3
332	3
374	3
413	3
420	3
423	3
465	3
493	3
59	3
119	3
124	3
150	3
162	3
169	3
312	3
346	3
351	3
413	3
416	3
23	3
39	3
45	3
64	3
121	3
204	3
205	3
256	3
272	3
314	3
332	3
340	3
389	3
390	3
396	3
415	3
420	3
467	3
468	3
479	3
15	3
28	3
36	3
76	3
96	3
110	3
142	3
149	3
159	3
201	3
205	3
219	3
231	3
237	3
272	3
325	3
330	3
351	3
353	3
365	3
383	3
398	3
402	3
445	3
463	3
468	3
11	3
21	3
22	3
146	3
147	3
177	3
183	3
193	3
251	3
279	3
285	3
302	3
318	3
323	3
329	3
350	3
407	3
419	3
436	3
450	3
469	3
10	3
51	3
137	3
186	3
242	3
243	3
280	3
286	3
323	3
344	3
378	3
412	3
439	3
454	3
499	3
33	3
85	3
228	3
350	3
360	3
361	3
396	3
405	3
425	3
429	3
447	3
461	3
12	3
30	3
41	3
61	3
71	3
87	3
96	3
97	3
126	3
147	3
148	3
175	3
215	3
234	3
254	3
255	3
285	3
319	3
333	3
352	3
354	3
381	3
385	3
420	3
426	3
429	3
474	3
235	3
135	3
290	3
291	3
164	3
38	3
301	3
308	3
57	3
189	3
449	3
77	3
461	3
341	3
214	3
352	3
356	3
238	3
4	3
19	3
32	3
74	3
81	3
92	3
98	3
121	3
147	3
150	3
156	3
170	3
193	3
197	3
217	3
218	3
277	3
306	3
323	3
383	3
389	3
404	3
455	3
15	3
24	3
60	3
66	3
75	3
102	3
121	3
126	3
189	3
257	3
278	3
308	3
341	3
396	3
399	3
426	3
431	3
433	3
440	3
463	3
21	3
67	3
76	3
83	3
133	3
152	3
154	3
167	3
176	3
200	3
214	3
251	3
255	3
261	3
271	3
292	3
293	3
303	3
305	3
306	3
342	3
364	3
378	3
403	3
440	3
461	3
49	3
132	3
141	3
192	3
215	3
236	3
253	3
268	3
270	3
273	3
354	3
364	3
365	3
385	3
400	3
404	3
420	3
15	3
24	3
57	3
109	3
112	3
178	3
184	3
198	3
271	3
277	3
294	3
295	3
299	3
315	3
415	3
419	3
448	3
450	3
26	3
30	3
63	3
87	3
89	3
154	3
162	3
207	3
220	3
222	3
233	3
266	3
348	3
355	3
363	3
367	3
391	3
413	3
423	3
431	3
459	3
461	3
466	3
476	3
477	3
486	3
311	3
389	3
136	3
16	3
402	3
280	3
412	3
30	3
197	3
181	3
68	3
69	3
471	3
474	3
472	3
189	3
251	3
3	3
14	3
46	3
49	3
70	3
93	3
94	3
98	3
111	3
112	3
124	3
136	3
139	3
161	3
163	3
186	3
205	3
207	3
220	3
226	3
261	3
274	3
275	3
276	3
298	3
332	3
356	3
393	3
397	3
399	3
443	3
444	3
488	3
37	3
160	3
166	3
204	3
214	3
244	3
259	3
278	3
285	3
301	3
314	3
323	3
324	3
343	3
346	3
348	3
350	3
357	3
362	3
369	3
373	3
379	3
408	3
421	3
4	3
49	3
80	3
81	3
114	3
122	3
134	3
171	3
191	3
201	3
219	3
245	3
254	3
258	3
289	3
325	3
404	3
430	3
472	3
5	3
23	3
34	3
55	3
131	3
174	3
192	3
196	3
214	3
217	3
237	3
337	3
386	3
433	3
467	3
473	3
484	3
491	3
401	3
156	3
287	3
37	3
168	3
45	3
439	3
325	3
65	3
328	3
203	3
430	3
98	3
232	3
114	3
243	3
118	3
297	3
379	3
10	3
32	3
70	3
100	3
171	3
215	3
219	3
223	3
242	3
301	3
371	3
378	3
379	3
424	3
428	3
433	3
446	3
468	3
470	3
476	3
479	3
486	3
6	3
57	3
64	3
89	3
100	3
117	3
134	3
139	3
145	3
172	3
202	3
216	3
220	3
224	3
241	3
279	3
301	3
313	3
319	3
348	3
365	3
418	3
424	3
435	3
451	3
456	3
486	3
496	3
6	3
28	3
40	3
46	3
60	3
68	3
72	3
81	3
121	3
234	3
237	3
240	3
245	3
246	3
257	3
262	3
300	3
305	3
308	3
311	3
320	3
360	3
372	3
382	3
386	3
392	3
431	3
476	3
480	3
491	3
10	3
51	3
53	3
58	3
63	3
108	3
126	3
130	3
136	3
137	3
163	3
182	3
212	3
275	3
277	3
278	3
317	3
326	3
338	3
366	3
368	3
416	3
422	3
454	3
5	3
31	3
55	3
61	3
84	3
92	3
101	3
133	3
148	3
149	3
150	3
200	3
216	3
241	3
251	3
263	3
276	3
294	3
297	3
301	3
314	3
352	3
365	3
391	3
14	3
33	3
44	3
58	3
70	3
83	3
119	3
121	3
177	3
218	3
239	3
240	3
284	3
290	3
297	3
305	3
311	3
313	3
326	3
347	3
355	3
365	3
373	3
375	3
398	3
412	3
416	3
24	3
37	3
40	3
44	3
59	3
83	3
133	3
140	3
144	3
169	3
203	3
209	3
237	3
273	3
288	3
311	3
347	3
349	3
396	3
462	3
469	3
483	3
494	3
16	3
52	3
62	3
107	3
119	3
125	3
177	3
190	3
202	3
268	3
295	3
317	3
369	3
380	3
396	3
399	3
426	3
447	3
486	3
5	3
23	3
36	3
81	3
91	3
124	3
131	3
133	3
148	3
157	3
163	3
196	3
208	3
237	3
263	3
286	3
301	3
306	3
331	3
381	3
391	3
400	3
478	3
491	3
35	3
43	3
45	3
64	3
74	3
93	3
112	3
161	3
172	3
180	3
184	3
207	3
217	3
229	3
248	3
304	3
334	3
376	3
380	3
416	3
424	3
467	3
474	3
480	3
481	3
25	3
50	3
60	3
68	3
218	3
250	3
270	3
278	3
281	3
298	3
312	3
362	3
396	3
400	3
424	3
430	3
433	3
476	3
54	3
66	3
71	3
75	3
77	3
81	3
128	3
135	3
173	3
174	3
180	3
186	3
200	3
249	3
279	3
313	3
329	3
350	3
429	3
437	3
462	3
477	3
487	3
15	3
18	3
28	3
53	3
112	3
115	3
125	3
133	3
137	3
159	3
173	3
184	3
202	3
227	3
304	3
309	3
314	3
330	3
334	3
399	3
402	3
412	3
432	3
440	3
491	3
8	3
74	3
75	3
81	3
105	3
164	3
195	3
247	3
279	3
287	3
310	3
312	3
342	3
344	3
357	3
399	3
437	3
446	3
477	3
490	3
8	3
13	3
27	3
43	3
48	3
53	3
94	3
225	3
257	3
267	3
295	3
302	3
303	3
308	3
320	3
358	3
359	3
371	3
414	3
416	3
435	3
450	3
464	3
489	3
6	3
77	3
117	3
129	3
149	3
176	3
190	3
193	3
261	3
359	3
396	3
421	3
440	3
443	3
496	3
4	3
17	3
33	3
36	3
37	3
49	3
78	3
125	3
156	3
167	3
175	3
181	3
182	3
187	3
208	3
211	3
262	3
266	3
274	3
279	3
292	3
306	3
327	3
336	3
353	3
356	3
390	3
423	3
482	3
499	3
7	3
15	3
34	3
48	3
54	3
71	3
75	3
78	3
150	3
158	3
196	3
203	3
230	3
250	3
265	3
294	3
359	3
421	3
422	3
450	3
471	3
491	3
23	3
24	3
61	3
86	3
101	3
117	3
164	3
172	3
205	3
213	3
248	3
262	3
311	3
324	3
375	3
426	3
438	3
470	3
475	3
482	3
485	3
490	3
20	3
31	3
34	3
94	3
163	3
194	3
195	3
249	3
250	3
282	3
323	3
343	3
348	3
355	3
383	3
403	3
406	3
420	3
442	3
486	3
0	3
14	3
28	3
90	3
119	3
134	3
159	3
164	3
165	3
205	3
237	3
264	3
269	3
273	3
305	3
324	3
326	3
332	3
366	3
375	3
384	3
385	3
415	3
427	3
433	3
478	3
24	3
75	3
84	3
91	3
108	3
141	3
150	3
168	3
196	3
216	3
257	3
261	3
280	3
305	3
312	3
326	3
331	3
351	3
376	3
403	3
440	3
457	3
44	3
67	3
190	3
221	3
230	3
266	3
288	3
313	3
314	3
336	3
346	3
419	3
434	3
447	3
459	3
460	3
477	3
486	3
490	3
130	3
9	3
418	3
291	3
40	3
477	3
385	3
444	3
206	3
352	3
361	3
108	3
73	3
75	3
116	3
130	3
146	3
222	3
257	3
284	3
289	3
292	3
300	3
311	3
345	3
412	3
416	3
441	3
456	3
471	3
20	3
23	3
82	3
84	3
98	3
99	3
114	3
133	3
179	3
254	3
267	3
279	3
311	3
315	3
369	3
376	3
379	3
385	3
390	3
392	3
412	3
491	3
2	3
10	3
37	3
49	3
67	3
74	3
80	3
97	3
116	3
156	3
159	3
178	3
196	3
197	3
204	3
232	3
248	3
341	3
345	3
385	3
386	3
408	3
422	3
489	3
136	3
147	3
162	3
419	3
301	3
499	3
181	3
315	3
190	3
63	3
75	3
471	3
220	3
353	3
114	3
251	3
405	3
33	3
38	3
49	3
99	3
104	3
114	3
134	3
138	3
158	3
182	3
188	3
207	3
227	3
274	3
295	3
312	3
337	3
357	3
395	3
435	3
480	3
22	3
44	3
96	3
102	3
209	3
214	3
222	3
271	3
275	3
276	3
368	3
376	3
412	3
426	3
431	3
437	3
447	3
450	3
479	3
86	3
173	3
216	3
261	3
270	3
348	3
349	3
369	3
377	3
401	3
402	3
444	3
495	3
5	3
29	3
32	3
34	3
108	3
141	3
160	3
170	3
173	3
190	3
199	3
230	3
237	3
328	3
329	3
353	3
405	3
409	3
417	3
444	3
447	3
450	3
475	3
498	3
3	3
48	3
54	3
58	3
135	3
221	3
224	3
239	3
286	3
361	3
377	3
387	3
388	3
422	3
435	3
444	3
23	3
32	3
53	3
76	3
130	3
147	3
175	3
182	3
202	3
231	3
235	3
266	3
277	3
308	3
310	3
313	3
337	3
370	3
380	3
393	3
450	3
451	3
460	3
472	3
481	3
4	3
6	3
42	3
69	3
88	3
104	3
108	3
114	3
115	3
121	3
127	3
147	3
190	3
209	3
218	3
227	3
235	3
239	3
252	3
258	3
281	3
287	3
334	3
341	3
378	3
414	3
441	3
451	3
461	3
468	3
472	3
476	3
486	3
21	3
25	3
57	3
121	3
164	3
244	3
251	3
285	3
294	3
319	3
352	3
394	3
401	3
408	3
416	3
459	3
471	3
486	3
32	3
52	3
89	3
95	3
102	3
143	3
156	3
165	3
234	3
246	3
312	3
322	3
341	3
356	3
376	3
384	3
399	3
421	3
454	3
4	3
103	3
157	3
166	3
190	3
209	3
211	3
238	3
260	3
270	3
309	3
314	3
330	3
364	3
419	3
443	3
452	3
479	3
484	3
497	3
27	3
40	3
83	3
124	3
172	3
176	3
197	3
214	3
234	3
325	3
347	3
358	3
362	3
376	3
394	3
401	3
404	3
427	3
12	3
19	3
84	3
130	3
137	3
148	3
150	3
166	3
176	3
202	3
234	3
242	3
244	3
257	3
268	3
291	3
300	3
305	3
331	3
338	3
394	3
405	3
412	3
423	3
453	3
477	3
487	3
32	3
105	3
111	3
127	3
157	3
160	3
184	3
185	3
228	3
238	3
283	3
286	3
290	3
331	3
372	3
400	3
416	3
443	3
452	3
493	3
46	3
89	3
91	3
92	3
110	3
129	3
150	3
176	3
177	3
216	3
236	3
298	3
326	3
359	3
363	3
418	3
5	3
8	3
33	3
76	3
145	3
146	3
163	3
178	3
224	3
228	3
230	3
234	3
243	3
322	3
348	3
351	3
376	3
444	3
445	3
448	3
463	3
21	3
51	3
68	3
98	3
99	3
105	3
150	3
199	3
229	3
249	3
279	3
295	3
316	3
331	3
342	3
369	3
431	3
435	3
438	3
454	3
483	3
491	3
34	3
97	3
152	3
169	3
271	3
320	3
331	3
353	3
372	3
390	3
414	3
417	3
431	3
435	3
466	3
4	3
19	3
45	3
75	3
87	3
190	3
199	3
201	3
250	3
281	3
289	3
387	3
413	3
486	3
498	3
0	3
74	3
105	3
131	3
138	3
183	3
194	3
205	3
267	3
272	3
308	3
330	3
351	3
415	3
418	3
428	3
477	3
20	3
24	3
36	3
41	3
100	3
102	3
105	3
117	3
129	3
149	3
182	3
183	3
270	3
295	3
298	3
330	3
340	3
342	3
375	3
434	3
437	3
441	3
470	3
473	3
24	3
43	3
151	3
158	3
166	3
171	3
178	3
202	3
281	3
354	3
361	3
369	3
372	3
404	3
429	3
470	3
493	3
59	3
196	3
233	3
276	3
278	3
296	3
329	3
338	3
353	3
382	3
394	3
398	3
457	3
473	3
479	3
9	3
30	3
35	3
125	3
127	3
186	3
200	3
251	3
259	3
271	3
288	3
292	3
319	3
323	3
433	3
437	3
439	3
445	3
495	3
20	3
123	3
174	3
259	3
306	3
309	3
329	3
338	3
350	3
406	3
445	3
469	3
497	3
14	3
19	3
29	3
82	3
88	3
119	3
122	3
166	3
172	3
200	3
209	3
229	3
239	3
244	3
271	3
343	3
352	3
389	3
468	3
477	3
495	3
0	3
9	3
46	3
72	3
129	3
156	3
165	3
202	3
220	3
236	3
264	3
272	3
278	3
288	3
304	3
313	3
332	3
430	3
437	3
446	3
456	3
464	3
465	3
474	3
484	3
6	3
48	3
118	3
120	3
127	3
128	3
143	3
151	3
188	3
200	3
250	3
270	3
302	3
303	3
314	3
319	3
387	3
425	3
469	3
2	3
25	3
78	3
93	3
102	3
105	3
121	3
134	3
135	3
149	3
150	3
171	3
188	3
199	3
202	3
271	3
292	3
297	3
314	3
416	3
454	3
456	3
458	3
19	3
26	3
73	3
140	3
156	3
193	3
222	3
262	3
439	3
480	3
2	3
8	3
43	3
109	3
130	3
150	3
168	3
172	3
191	3
215	3
219	3
231	3
253	3
267	3
300	3
303	3
384	3
402	3
411	3
430	3
474	3
477	3
486	3
493	3
33	3
41	3
51	3
73	3
74	3
120	3
128	3
144	3
153	3
156	3
158	3
186	3
194	3
218	3
221	3
224	3
251	3
292	3
302	3
328	3
345	3
355	3
384	3
405	3
412	3
445	3
457	3
467	3
475	3
478	3
493	3
13	3
17	3
31	3
32	3
44	3
94	3
164	3
190	3
192	3
209	3
214	3
224	3
260	3
301	3
331	3
368	3
391	3
437	3
447	3
59	3
69	3
92	3
212	3
222	3
230	3
272	3
301	3
338	3
340	3
402	3
403	3
438	3
458	3
460	3
42	3
43	3
63	3
64	3
73	3
87	3
117	3
131	3
152	3
221	3
240	3
242	3
285	3
298	3
300	3
327	3
335	3
367	3
377	3
397	3
450	3
482	3
492	3
35	3
71	3
84	3
115	3
125	3
141	3
144	3
148	3
153	3
155	3
209	3
221	3
242	3
249	3
286	3
299	3
300	3
319	3
363	3
392	3
422	3
453	3
7	3
50	3
57	3
69	3
78	3
135	3
151	3
154	3
187	3
188	3
203	3
224	3
243	3
245	3
246	3
296	3
313	3
343	3
392	3
425	3
6	3
12	3
64	3
69	3
82	3
92	3
122	3
126	3
142	3
181	3
223	3
227	3
240	3
252	3
291	3
307	3
314	3
345	3
377	3
392	3
407	3
412	3
437	3
446	3
478	3
492	3
497	3
18	3
29	3
53	3
93	3
107	3
157	3
158	3
185	3
191	3
201	3
225	3
281	3
298	3
351	3
376	3
437	3
459	3
479	3
484	3
0	3
23	3
